NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_name,class_no
205.0,84.0,0.5168188810348511,217.0,77.0,0.6477607488632202,193.0,77.0,0.6698648929595947,237.0,93.0,0.6692444086074829,180.0,94.0,0.7535435557365417,273.0,151.0,0.863932192325592,150.0,159.0,0.7262629270553589,286.0,239.0,0.9305499792098999,123.0,242.0,0.7982587218284607,233.0,153.0,0.8331558704376221,167.0,160.0,0.7538608312606812,242.0,331.0,0.8630714416503906,167.0,333.0,0.8533998131752014,263.0,479.0,0.6389675140380859,132.0,477.0,0.7846624851226807,278.0,625.0,0.9042968153953552,101.0,620.0,0.9242113828659058,start,0
260.0,32.0,0.33498814702033997,264.0,20.0,0.3350893259048462,250.0,21.0,0.5982186794281006,274.0,31.0,0.4359966814517975,233.0,35.0,0.5708823800086975,335.0,107.0,0.7099024057388306,183.0,111.0,0.944459080696106,379.0,224.0,0.9470654726028442,131.0,232.0,0.9032983183860779,407.0,124.0,0.814995288848877,98.0,141.0,0.8856066465377808,307.0,323.0,0.9083818793296814,203.0,320.0,0.8605883121490479,345.0,550.0,0.8380210399627686,162.0,547.0,0.8182809948921204,391.0,747.0,0.8464478254318237,120.0,759.0,0.9201422929763794,start,0
210.0,52.0,0.6607266664505005,224.0,46.0,0.7504777908325195,199.0,47.0,0.7483589053153992,246.0,64.0,0.7831202149391174,189.0,67.0,0.7022885084152222,284.0,120.0,0.8799954652786255,158.0,123.0,0.8775105476379395,297.0,203.0,0.929219663143158,133.0,199.0,0.865062952041626,247.0,119.0,0.8039016127586365,180.0,121.0,0.6005924940109253,250.0,298.0,0.8805161714553833,174.0,301.0,0.8351379036903381,274.0,449.0,0.7483664751052856,146.0,443.0,0.7515372633934021,295.0,591.0,0.9068107008934021,120.0,597.0,0.893729567527771,start,0
237.0,84.0,0.46250152587890625,256.0,70.0,0.5525045394897461,222.0,69.0,0.5106045007705688,281.0,88.0,0.8298919200897217,207.0,85.0,0.8193134665489197,317.0,179.0,0.8876800537109375,164.0,183.0,0.8867879509925842,357.0,298.0,0.8984693288803101,133.0,302.0,0.9287885427474976,376.0,187.0,0.7404007911682129,110.0,210.0,0.804787278175354,288.0,407.0,0.8448014259338379,186.0,408.0,0.8629123568534851,304.0,620.0,0.7953077554702759,157.0,622.0,0.9004277586936951,318.0,803.0,0.6185165643692017,133.0,808.0,0.8533648252487183,start,0
222.0,68.0,0.523167610168457,234.0,64.0,0.665700376033783,210.0,61.0,0.5377752780914307,253.0,79.0,0.7913174629211426,194.0,76.0,0.815255343914032,285.0,137.0,0.851311206817627,152.0,132.0,0.8735671043395996,300.0,197.0,0.8802710175514221,127.0,194.0,0.8367918729782104,257.0,112.0,0.703942060470581,180.0,113.0,0.7701060175895691,250.0,304.0,0.8598229289054871,164.0,300.0,0.7777456045150757,272.0,499.0,0.8838964700698853,122.0,483.0,0.8339368104934692,282.0,615.0,0.6810401678085327,97.0,613.0,0.7451921701431274,start,0
298.0,52.0,0.42225414514541626,311.0,48.0,0.654308557510376,286.0,49.0,0.6441348791122437,326.0,72.0,0.7867413759231567,262.0,71.0,0.7090792655944824,357.0,134.0,0.8594067692756653,223.0,133.0,0.8360917568206787,402.0,231.0,0.9341605305671692,175.0,229.0,0.8835411667823792,425.0,155.0,0.7428839206695557,143.0,151.0,0.8120115995407104,334.0,338.0,0.9304578304290771,243.0,335.0,0.8839821815490723,362.0,519.0,0.7480411529541016,212.0,518.0,0.793134331703186,398.0,675.0,0.7528672218322754,175.0,683.0,0.7287067770957947,start,0
222.0,51.0,0.4936748743057251,230.0,49.0,0.6564676761627197,212.0,49.0,0.7330374717712402,245.0,64.0,0.6820187568664551,197.0,65.0,0.6306987404823303,275.0,119.0,0.5513077974319458,162.0,116.0,0.8181456923484802,288.0,171.0,0.8456212878227234,151.0,171.0,0.7286875247955322,253.0,91.0,0.5218324065208435,182.0,93.0,0.5999122262001038,249.0,274.0,0.9219752550125122,178.0,274.0,0.8866217136383057,272.0,437.0,0.896676778793335,147.0,431.0,0.8669211268424988,302.0,573.0,0.8369557857513428,120.0,576.0,0.752338171005249,start,0
222.0,84.0,0.7616086602210999,238.0,79.0,0.6096981763839722,208.0,78.0,0.6585935950279236,260.0,103.0,0.748889684677124,194.0,103.0,0.7422366142272949,307.0,183.0,0.8533878922462463,151.0,191.0,0.9021263122558594,319.0,287.0,0.9028661251068115,124.0,290.0,0.8367298245429993,261.0,182.0,0.564644455909729,178.0,193.0,0.8114535212516785,267.0,397.0,0.8961929678916931,180.0,402.0,0.8917795419692993,294.0,587.0,0.7725033164024353,131.0,580.0,0.6235600709915161,311.0,761.0,0.759250283241272,97.0,756.0,0.879261314868927,start,0
228.0,52.0,0.3971119523048401,235.0,46.0,0.6084505915641785,218.0,45.0,0.6354237198829651,249.0,57.0,0.5543441772460938,201.0,58.0,0.5133087038993835,283.0,109.0,0.7721858024597168,164.0,112.0,0.7546558976173401,287.0,178.0,0.7515108585357666,157.0,184.0,0.8256946802139282,255.0,99.0,0.5691404938697815,187.0,97.0,0.5772984623908997,255.0,279.0,0.7805441617965698,184.0,280.0,0.861579179763794,279.0,437.0,0.76039719581604,154.0,429.0,0.7890104651451111,300.0,582.0,0.8288456797599792,125.0,591.0,0.8803183436393738,start,0
427.0,187.0,0.6191515922546387,450.0,176.0,0.6226650476455688,404.0,175.0,0.5714142918586731,483.0,203.0,0.8065184354782104,367.0,206.0,0.7834784984588623,542.0,309.0,0.6699941754341125,310.0,303.0,0.7115902900695801,587.0,449.0,0.8826663494110107,258.0,423.0,0.8063889145851135,519.0,277.0,0.6272271871566772,354.0,257.0,0.6948525905609131,493.0,646.0,0.8752073049545288,343.0,642.0,0.8855769634246826,553.0,919.0,0.8361289501190186,273.0,922.0,0.8199568390846252,580.0,1213.0,0.725818395614624,232.0,1214.0,0.8668983578681946,start,0
191.0,79.0,0.5661301612854004,208.0,70.0,0.6047248840332031,176.0,74.0,0.789524495601654,236.0,92.0,0.740935206413269,165.0,99.0,0.7779150605201721,285.0,165.0,0.7607659101486206,126.0,172.0,0.8731735348701477,305.0,270.0,0.9189496040344238,98.0,268.0,0.8830946087837219,241.0,159.0,0.5510902404785156,153.0,166.0,0.6504859924316406,246.0,393.0,0.8469945788383484,153.0,393.0,0.8624465465545654,270.0,579.0,0.6871604323387146,116.0,573.0,0.7758945226669312,293.0,752.0,0.8857177495956421,79.0,747.0,0.8310733437538147,start,0
216.0,54.0,0.48512721061706543,225.0,50.0,0.6600295305252075,207.0,51.0,0.7149751782417297,242.0,63.0,0.7135704755783081,192.0,67.0,0.5370749235153198,276.0,117.0,0.7838836908340454,159.0,120.0,0.8321474194526672,278.0,182.0,0.8105834722518921,150.0,190.0,0.7590899467468262,247.0,98.0,0.4066387116909027,178.0,99.0,0.6238740086555481,246.0,283.0,0.894041895866394,173.0,282.0,0.8677027225494385,269.0,440.0,0.8714314103126526,143.0,434.0,0.8172718286514282,293.0,581.0,0.535839319229126,119.0,586.0,0.37576428055763245,start,0
255.0,110.0,0.571283221244812,270.0,102.0,0.7247756719589233,241.0,101.0,0.7620095014572144,296.0,126.0,0.773464560508728,225.0,126.0,0.8061577081680298,337.0,197.0,0.6756223440170288,181.0,203.0,0.9244058132171631,350.0,313.0,0.7373430132865906,163.0,313.0,0.8696185350418091,299.0,208.0,0.6288148164749146,216.0,217.0,0.824073314666748,304.0,430.0,0.9078183770179749,210.0,434.0,0.8706393837928772,345.0,605.0,0.7819929122924805,164.0,601.0,0.711998462677002,360.0,774.0,0.9102041125297546,142.0,773.0,0.8826404213905334,start,0
265.0,77.0,0.4946933686733246,280.0,67.0,0.6617323160171509,249.0,67.0,0.6042200326919556,304.0,85.0,0.6685994267463684,235.0,93.0,0.7356196641921997,352.0,157.0,0.9180327653884888,197.0,158.0,0.7681279182434082,364.0,253.0,0.8027652502059937,166.0,251.0,0.8313830494880676,304.0,151.0,0.6566961407661438,222.0,159.0,0.8483248949050903,311.0,370.0,0.8678986430168152,220.0,373.0,0.81875079870224,338.0,555.0,0.7478460669517517,175.0,550.0,0.8987187147140503,362.0,734.0,0.9202267527580261,148.0,734.0,0.91377854347229,start,0
222.0,68.0,0.523167610168457,234.0,64.0,0.665700376033783,210.0,61.0,0.5377752780914307,253.0,79.0,0.7913174629211426,194.0,76.0,0.815255343914032,285.0,137.0,0.851311206817627,152.0,132.0,0.8735671043395996,300.0,197.0,0.8802710175514221,127.0,194.0,0.8367918729782104,257.0,112.0,0.703942060470581,180.0,113.0,0.7701060175895691,250.0,304.0,0.8598229289054871,164.0,300.0,0.7777456045150757,272.0,499.0,0.8838964700698853,122.0,483.0,0.8339368104934692,282.0,615.0,0.6810401678085327,97.0,613.0,0.7451921701431274,start,0
231.0,73.0,0.7011531591415405,245.0,68.0,0.599596381187439,217.0,68.0,0.6740446090698242,270.0,91.0,0.6914986371994019,202.0,94.0,0.7845112085342407,316.0,164.0,0.8336337804794312,161.0,163.0,0.8608490228652954,334.0,263.0,0.8450145721435547,127.0,252.0,0.642448365688324,279.0,159.0,0.8188318014144897,192.0,156.0,0.8910982608795166,276.0,367.0,0.9083579182624817,185.0,366.0,0.8709766268730164,301.0,563.0,0.7530298233032227,142.0,566.0,0.7658600807189941,318.0,730.0,0.714958667755127,114.0,737.0,0.8906806707382202,start,0
238.0,20.0,0.5380531549453735,254.0,11.0,0.5158458948135376,227.0,12.0,0.6063588857650757,273.0,31.0,0.6155048608779907,207.0,29.0,0.8266854286193848,311.0,124.0,0.8833350539207458,169.0,125.0,0.9620327353477478,364.0,236.0,0.9492341876029968,130.0,244.0,0.9292550086975098,391.0,141.0,0.6321502923965454,95.0,155.0,0.8712542057037354,285.0,339.0,0.9345167875289917,181.0,339.0,0.9109892249107361,326.0,559.0,0.7844294309616089,139.0,567.0,0.8226781487464905,365.0,760.0,0.7596743106842041,101.0,761.0,0.8570258617401123,start,0
191.0,79.0,0.5661301612854004,208.0,70.0,0.6047248840332031,176.0,74.0,0.789524495601654,236.0,92.0,0.740935206413269,165.0,99.0,0.7779150605201721,285.0,165.0,0.7607659101486206,126.0,172.0,0.8731735348701477,305.0,270.0,0.9189496040344238,98.0,268.0,0.8830946087837219,241.0,159.0,0.5510902404785156,153.0,166.0,0.6504859924316406,246.0,393.0,0.8469945788383484,153.0,393.0,0.8624465465545654,270.0,579.0,0.6871604323387146,116.0,573.0,0.7758945226669312,293.0,752.0,0.8857177495956421,79.0,747.0,0.8310733437538147,start,0
374.0,198.0,0.5499657988548279,395.0,192.0,0.44992709159851074,350.0,193.0,0.5161449313163757,432.0,231.0,0.7043050527572632,311.0,228.0,0.7840721607208252,482.0,345.0,0.7212199568748474,253.0,334.0,0.722557544708252,525.0,483.0,0.6889562606811523,197.0,455.0,0.8740296363830566,465.0,320.0,0.5875683426856995,290.0,301.0,0.6402579545974731,429.0,669.0,0.8665781617164612,281.0,666.0,0.8803895711898804,493.0,931.0,0.8049876689910889,210.0,936.0,0.6336665153503418,517.0,1223.0,0.7817144393920898,172.0,1223.0,0.8594079613685608,start,0
200.0,90.0,0.6843620538711548,213.0,83.0,0.6426560878753662,189.0,81.0,0.706048846244812,232.0,89.0,0.7758264541625977,175.0,94.0,0.7155584096908569,274.0,147.0,0.7433171272277832,148.0,147.0,0.8372556567192078,297.0,205.0,0.8526554703712463,120.0,205.0,0.8410727977752686,249.0,121.0,0.8130250573158264,171.0,126.0,0.8516098260879517,247.0,307.0,0.8476637005805969,161.0,305.0,0.7925169467926025,271.0,498.0,0.8597768545150757,120.0,489.0,0.8596123456954956,281.0,604.0,0.3459569215774536,101.0,601.0,0.39787235856056213,start,0
247.0,75.0,0.7204389572143555,265.0,68.0,0.5374352335929871,233.0,67.0,0.5450670123100281,290.0,88.0,0.7125428915023804,221.0,89.0,0.6602813005447388,340.0,161.0,0.8394297957420349,182.0,171.0,0.7750283479690552,355.0,268.0,0.8982486724853516,153.0,272.0,0.8876517415046692,291.0,165.0,0.8258002400398254,208.0,170.0,0.7018200159072876,298.0,399.0,0.9065537452697754,202.0,403.0,0.8999021649360657,335.0,575.0,0.5970243215560913,160.0,566.0,0.6651201844215393,346.0,748.0,0.841545581817627,133.0,735.0,0.822397768497467,start,0
297.0,45.0,0.32427945733070374,311.0,36.0,0.6706441044807434,286.0,35.0,0.5895448923110962,326.0,64.0,0.7723115682601929,260.0,62.0,0.7538844347000122,355.0,127.0,0.711523175239563,224.0,127.0,0.9477208256721497,399.0,226.0,0.91706383228302,175.0,223.0,0.9028695821762085,423.0,147.0,0.5179812908172607,144.0,143.0,0.8872123956680298,333.0,333.0,0.9367931485176086,240.0,330.0,0.8935017585754395,364.0,518.0,0.7696570158004761,205.0,514.0,0.6143699884414673,399.0,674.0,0.7461438179016113,174.0,676.0,0.7647461295127869,start,0
237.0,84.0,0.46250152587890625,256.0,70.0,0.5525045394897461,222.0,69.0,0.5106045007705688,281.0,88.0,0.8298919200897217,207.0,85.0,0.8193134665489197,317.0,179.0,0.8876800537109375,164.0,183.0,0.8867879509925842,357.0,298.0,0.8984693288803101,133.0,302.0,0.9287885427474976,376.0,187.0,0.7404007911682129,110.0,210.0,0.804787278175354,288.0,407.0,0.8448014259338379,186.0,408.0,0.8629123568534851,304.0,620.0,0.7953077554702759,157.0,622.0,0.9004277586936951,318.0,803.0,0.6185165643692017,133.0,808.0,0.8533648252487183,start,0
220.0,41.0,0.6714307069778442,235.0,37.0,0.6029476523399353,210.0,36.0,0.6359593868255615,253.0,62.0,0.8369949460029602,194.0,60.0,0.7753024697303772,284.0,121.0,0.9180787801742554,157.0,124.0,0.9215967059135437,302.0,208.0,0.9193592071533203,140.0,206.0,0.8569188117980957,251.0,125.0,0.5277842283248901,186.0,122.0,0.5225986242294312,255.0,291.0,0.8381726741790771,180.0,290.0,0.882919192314148,277.0,447.0,0.8103940486907959,145.0,440.0,0.8793224096298218,296.0,593.0,0.7394411563873291,116.0,603.0,0.8511791825294495,start,0
200.0,90.0,0.6843620538711548,213.0,83.0,0.6426560878753662,189.0,81.0,0.706048846244812,232.0,89.0,0.7758264541625977,175.0,94.0,0.7155584096908569,274.0,147.0,0.7433171272277832,148.0,147.0,0.8372556567192078,297.0,205.0,0.8526554703712463,120.0,205.0,0.8410727977752686,249.0,121.0,0.8130250573158264,171.0,126.0,0.8516098260879517,247.0,307.0,0.8476637005805969,161.0,305.0,0.7925169467926025,271.0,498.0,0.8597768545150757,120.0,489.0,0.8596123456954956,281.0,604.0,0.3459569215774536,101.0,601.0,0.39787235856056213,start,0
211.0,67.0,0.5895253419876099,226.0,60.0,0.6523882150650024,200.0,59.0,0.6755039691925049,246.0,75.0,0.5940234661102295,191.0,77.0,0.6083974838256836,289.0,135.0,0.9141256809234619,159.0,143.0,0.8035492897033691,301.0,225.0,0.8726890683174133,134.0,227.0,0.8507854342460632,248.0,138.0,0.7993772029876709,177.0,149.0,0.8847929835319519,253.0,327.0,0.9148900508880615,175.0,330.0,0.8934488892555237,283.0,466.0,0.5564095973968506,139.0,466.0,0.8454834818840027,293.0,609.0,0.8585612773895264,118.0,606.0,0.8861439824104309,start,0
220.0,53.0,0.612510621547699,230.0,50.0,0.6864360570907593,209.0,46.0,0.5620477199554443,244.0,69.0,0.7554159164428711,189.0,66.0,0.6652293801307678,265.0,121.0,0.7860934734344482,148.0,116.0,0.8739364743232727,284.0,191.0,0.8751809597015381,134.0,185.0,0.9131565093994141,242.0,105.0,0.5205907225608826,173.0,103.0,0.7136918306350708,234.0,290.0,0.79723060131073,163.0,288.0,0.8498417735099792,270.0,434.0,0.6990807056427002,135.0,435.0,0.802817702293396,301.0,590.0,0.8298026323318481,117.0,600.0,0.9136260747909546,start,0
295.0,45.0,0.36172372102737427,303.0,36.0,0.6081339120864868,286.0,37.0,0.6490069627761841,317.0,57.0,0.608445405960083,260.0,58.0,0.757024884223938,352.0,118.0,0.829414963722229,217.0,116.0,0.7513985633850098,398.0,214.0,0.8679949641227722,170.0,215.0,0.8357535600662231,423.0,135.0,0.7590786814689636,140.0,134.0,0.7684736251831055,331.0,322.0,0.9090301990509033,235.0,320.0,0.9011044502258301,362.0,507.0,0.8249942064285278,206.0,509.0,0.8089145421981812,400.0,664.0,0.8356573581695557,177.0,664.0,0.7598599195480347,start,0
298.0,52.0,0.42225414514541626,311.0,48.0,0.654308557510376,286.0,49.0,0.6441348791122437,326.0,72.0,0.7867413759231567,262.0,71.0,0.7090792655944824,357.0,134.0,0.8594067692756653,223.0,133.0,0.8360917568206787,402.0,231.0,0.9341605305671692,175.0,229.0,0.8835411667823792,425.0,155.0,0.7428839206695557,143.0,151.0,0.8120115995407104,334.0,338.0,0.9304578304290771,243.0,335.0,0.8839821815490723,362.0,519.0,0.7480411529541016,212.0,518.0,0.793134331703186,398.0,675.0,0.7528672218322754,175.0,683.0,0.7287067770957947,start,0
289.0,36.0,0.6480242013931274,302.0,36.0,0.7178194522857666,276.0,33.0,0.6780122518539429,321.0,65.0,0.7557808756828308,254.0,64.0,0.7266150712966919,351.0,133.0,0.9162312150001526,220.0,139.0,0.9368541836738586,391.0,232.0,0.9536987543106079,179.0,240.0,0.8953704237937927,422.0,155.0,0.8665850758552551,146.0,162.0,0.8872547149658203,331.0,330.0,0.9216211438179016,238.0,329.0,0.8360399007797241,359.0,510.0,0.8990671634674072,207.0,515.0,0.8349552750587463,404.0,692.0,0.7511126399040222,184.0,681.0,0.6509394645690918,start,0
196.0,44.0,0.4665014147758484,210.0,36.0,0.662159264087677,185.0,37.0,0.647505521774292,237.0,52.0,0.6188035607337952,178.0,55.0,0.7216076850891113,277.0,114.0,0.7951318025588989,149.0,120.0,0.7086185216903687,288.0,205.0,0.8097829222679138,122.0,202.0,0.9039010405540466,242.0,118.0,0.6186339855194092,171.0,126.0,0.8115169405937195,244.0,308.0,0.927356481552124,168.0,310.0,0.9025735855102539,265.0,454.0,0.8499813675880432,133.0,449.0,0.6962480545043945,283.0,588.0,0.8027470707893372,109.0,592.0,0.9002012014389038,start,0
222.0,51.0,0.4936748743057251,230.0,49.0,0.6564676761627197,212.0,49.0,0.7330374717712402,245.0,64.0,0.6820187568664551,197.0,65.0,0.6306987404823303,275.0,119.0,0.5513077974319458,162.0,116.0,0.8181456923484802,288.0,171.0,0.8456212878227234,151.0,171.0,0.7286875247955322,253.0,91.0,0.5218324065208435,182.0,93.0,0.5999122262001038,249.0,274.0,0.9219752550125122,178.0,274.0,0.8866217136383057,272.0,437.0,0.896676778793335,147.0,431.0,0.8669211268424988,302.0,573.0,0.8369557857513428,120.0,576.0,0.752338171005249,start,0
249.0,66.0,0.7328331470489502,262.0,63.0,0.6836073398590088,237.0,62.0,0.7367031574249268,278.0,84.0,0.7945634126663208,222.0,85.0,0.8352181911468506,313.0,140.0,0.9127527475357056,186.0,139.0,0.8048383593559265,326.0,218.0,0.9463772177696228,165.0,208.0,0.8742738366127014,282.0,132.0,0.7805776596069336,213.0,134.0,0.7650958895683289,282.0,305.0,0.9079549312591553,208.0,304.0,0.8710456490516663,300.0,459.0,0.828811526298523,175.0,457.0,0.7485783100128174,318.0,595.0,0.8359142541885376,147.0,595.0,0.8457675576210022,start,0
215.0,50.0,0.41305992007255554,223.0,45.0,0.6120187044143677,205.0,45.0,0.629647970199585,237.0,60.0,0.6876715421676636,188.0,63.0,0.5036946535110474,266.0,112.0,0.7044345140457153,152.0,112.0,0.912018895149231,279.0,168.0,0.8156988024711609,147.0,175.0,0.847258448600769,248.0,96.0,0.5275466442108154,176.0,92.0,0.5489834547042847,243.0,271.0,0.7997187376022339,172.0,272.0,0.8705666065216064,269.0,429.0,0.8702390193939209,143.0,425.0,0.8084555864334106,297.0,573.0,0.7651702761650085,118.0,577.0,0.5879051089286804,start,0
211.0,67.0,0.5895253419876099,226.0,60.0,0.6523882150650024,200.0,59.0,0.6755039691925049,246.0,75.0,0.5940234661102295,191.0,77.0,0.6083974838256836,289.0,135.0,0.9141256809234619,159.0,143.0,0.8035492897033691,301.0,225.0,0.8726890683174133,134.0,227.0,0.8507854342460632,248.0,138.0,0.7993772029876709,177.0,149.0,0.8847929835319519,253.0,327.0,0.9148900508880615,175.0,330.0,0.8934488892555237,283.0,466.0,0.5564095973968506,139.0,466.0,0.8454834818840027,293.0,609.0,0.8585612773895264,118.0,606.0,0.8861439824104309,start,0
249.0,66.0,0.7328331470489502,262.0,63.0,0.6836073398590088,237.0,62.0,0.7367031574249268,278.0,84.0,0.7945634126663208,222.0,85.0,0.8352181911468506,313.0,140.0,0.9127527475357056,186.0,139.0,0.8048383593559265,326.0,218.0,0.9463772177696228,165.0,208.0,0.8742738366127014,282.0,132.0,0.7805776596069336,213.0,134.0,0.7650958895683289,282.0,305.0,0.9079549312591553,208.0,304.0,0.8710456490516663,300.0,459.0,0.828811526298523,175.0,457.0,0.7485783100128174,318.0,595.0,0.8359142541885376,147.0,595.0,0.8457675576210022,start,0
260.0,32.0,0.33498814702033997,264.0,20.0,0.3350893259048462,250.0,21.0,0.5982186794281006,274.0,31.0,0.4359966814517975,233.0,35.0,0.5708823800086975,335.0,107.0,0.7099024057388306,183.0,111.0,0.944459080696106,379.0,224.0,0.9470654726028442,131.0,232.0,0.9032983183860779,407.0,124.0,0.814995288848877,98.0,141.0,0.8856066465377808,307.0,323.0,0.9083818793296814,203.0,320.0,0.8605883121490479,345.0,550.0,0.8380210399627686,162.0,547.0,0.8182809948921204,391.0,747.0,0.8464478254318237,120.0,759.0,0.9201422929763794,start,0
211.0,67.0,0.5895253419876099,226.0,60.0,0.6523882150650024,200.0,59.0,0.6755039691925049,246.0,75.0,0.5940234661102295,191.0,77.0,0.6083974838256836,289.0,135.0,0.9141256809234619,159.0,143.0,0.8035492897033691,301.0,225.0,0.8726890683174133,134.0,227.0,0.8507854342460632,248.0,138.0,0.7993772029876709,177.0,149.0,0.8847929835319519,253.0,327.0,0.9148900508880615,175.0,330.0,0.8934488892555237,283.0,466.0,0.5564095973968506,139.0,466.0,0.8454834818840027,293.0,609.0,0.8585612773895264,118.0,606.0,0.8861439824104309,start,0
228.0,52.0,0.3971119523048401,235.0,46.0,0.6084505915641785,218.0,45.0,0.6354237198829651,249.0,57.0,0.5543441772460938,201.0,58.0,0.5133087038993835,283.0,109.0,0.7721858024597168,164.0,112.0,0.7546558976173401,287.0,178.0,0.7515108585357666,157.0,184.0,0.8256946802139282,255.0,99.0,0.5691404938697815,187.0,97.0,0.5772984623908997,255.0,279.0,0.7805441617965698,184.0,280.0,0.861579179763794,279.0,437.0,0.76039719581604,154.0,429.0,0.7890104651451111,300.0,582.0,0.8288456797599792,125.0,591.0,0.8803183436393738,start,0
222.0,84.0,0.7616086602210999,238.0,79.0,0.6096981763839722,208.0,78.0,0.6585935950279236,260.0,103.0,0.748889684677124,194.0,103.0,0.7422366142272949,307.0,183.0,0.8533878922462463,151.0,191.0,0.9021263122558594,319.0,287.0,0.9028661251068115,124.0,290.0,0.8367298245429993,261.0,182.0,0.564644455909729,178.0,193.0,0.8114535212516785,267.0,397.0,0.8961929678916931,180.0,402.0,0.8917795419692993,294.0,587.0,0.7725033164024353,131.0,580.0,0.6235600709915161,311.0,761.0,0.759250283241272,97.0,756.0,0.879261314868927,start,0
205.0,84.0,0.5168188810348511,217.0,77.0,0.6477607488632202,193.0,77.0,0.6698648929595947,237.0,93.0,0.6692444086074829,180.0,94.0,0.7535435557365417,273.0,151.0,0.863932192325592,150.0,159.0,0.7262629270553589,286.0,239.0,0.9305499792098999,123.0,242.0,0.7982587218284607,233.0,153.0,0.8331558704376221,167.0,160.0,0.7538608312606812,242.0,331.0,0.8630714416503906,167.0,333.0,0.8533998131752014,263.0,479.0,0.6389675140380859,132.0,477.0,0.7846624851226807,278.0,625.0,0.9042968153953552,101.0,620.0,0.9242113828659058,start,0
255.0,110.0,0.571283221244812,270.0,102.0,0.7247756719589233,241.0,101.0,0.7620095014572144,296.0,126.0,0.773464560508728,225.0,126.0,0.8061577081680298,337.0,197.0,0.6756223440170288,181.0,203.0,0.9244058132171631,350.0,313.0,0.7373430132865906,163.0,313.0,0.8696185350418091,299.0,208.0,0.6288148164749146,216.0,217.0,0.824073314666748,304.0,430.0,0.9078183770179749,210.0,434.0,0.8706393837928772,345.0,605.0,0.7819929122924805,164.0,601.0,0.711998462677002,360.0,774.0,0.9102041125297546,142.0,773.0,0.8826404213905334,start,0
305.0,42.0,0.803630530834198,321.0,37.0,0.8666106462478638,293.0,38.0,0.7598887085914612,343.0,68.0,0.81072998046875,280.0,66.0,0.8559209108352661,373.0,137.0,0.9153507351875305,243.0,133.0,0.9716356992721558,429.0,229.0,0.9602236151695251,185.0,221.0,0.959006667137146,491.0,155.0,0.8871352672576904,127.0,164.0,0.8821240663528442,351.0,336.0,0.9348837733268738,255.0,333.0,0.8590659499168396,380.0,524.0,0.9219766855239868,224.0,522.0,0.8327153921127319,416.0,684.0,0.6299790740013123,192.0,685.0,0.7447105646133423,start,0
256.0,79.0,0.3840387463569641,271.0,60.0,0.5150110721588135,247.0,67.0,0.48142093420028687,287.0,78.0,0.6238569021224976,233.0,80.0,0.6809403896331787,338.0,159.0,0.8114956617355347,182.0,158.0,0.8048801422119141,385.0,277.0,0.9019057750701904,132.0,278.0,0.9050261378288269,387.0,177.0,0.6656778454780579,125.0,178.0,0.8384310007095337,310.0,392.0,0.9156209230422974,209.0,393.0,0.8940408229827881,356.0,604.0,0.740607738494873,165.0,595.0,0.6194311380386353,403.0,804.0,0.8210362792015076,128.0,810.0,0.7518212199211121,start,0
285.0,71.0,0.7340478301048279,300.0,69.0,0.6922315359115601,270.0,67.0,0.7360813021659851,321.0,95.0,0.7554255723953247,253.0,96.0,0.8077936172485352,361.0,163.0,0.91567462682724,209.0,164.0,0.8242632150650024,381.0,259.0,0.9557849764823914,183.0,246.0,0.8808472156524658,328.0,155.0,0.7622818946838379,242.0,155.0,0.7993505597114563,326.0,365.0,0.9064834713935852,237.0,364.0,0.862311840057373,348.0,554.0,0.8165767192840576,196.0,551.0,0.7646524310112,369.0,721.0,0.8533090353012085,162.0,722.0,0.8589566946029663,start,0
